subject,relation,object
Wim Wagemans,has gender,male
Wim Wagemans,has occupation,designer
Cornelis Coning,has gender,male
Cornelis Coning,has occupation,designer
Adrián Balseca,has gender,male
Adrián Balseca,has occupation,designer
Daniel Dietrich,has gender,male
Daniel Dietrich,has occupation,designer
Nicolas Schencker,has gender,male
Nicolas Schencker,has occupation,designer
Jean-Valentin Morel,has gender,male
Jean-Valentin Morel,has occupation,designer
Johann Christoph Seutter,has gender,male
Johann Christoph Seutter,has occupation,designer
John Gadsby Chapman,has gender,male
John Gadsby Chapman,has occupation,designer
Zoltán Ferencz,has gender,male
Zoltán Ferencz,has occupation,designer
Francesco Caramora,has gender,male
Francesco Caramora,has occupation,designer
Etienne Claude Voysard,has gender,male
Etienne Claude Voysard,has occupation,designer
Sebastiano Bianchi,has gender,male
Sebastiano Bianchi,has occupation,designer
Simon François Ravenet,has gender,male
Simon François Ravenet,has occupation,designer
Antoine Augereau,has gender,male
Antoine Augereau,has occupation,designer
Q12165703,has gender,male
Q12165703,has occupation,designer
Rob Keller,has gender,male
Rob Keller,has occupation,designer
George Him,has gender,male
George Him,has occupation,designer
Kostas Bartsokas,has gender,male
Kostas Bartsokas,has occupation,designer
Frank Heine,has gender,male
Frank Heine,has occupation,designer
László Kazár,has gender,male
László Kazár,has occupation,designer
Niklas Sundin,has gender,male
Niklas Sundin,has occupation,designer
Pierre de Loisy,has gender,male
Pierre de Loisy,has occupation,designer
Aubrey Powell,has gender,male
Aubrey Powell,has occupation,designer
Jan Pruski,has gender,male
Jan Pruski,has occupation,designer
Bernhard Witte,has gender,male
Bernhard Witte,has occupation,designer
Antonín Pucherna,has gender,male
Antonín Pucherna,has occupation,designer
Q25396296,has gender,male
Q25396296,has occupation,designer
Valerijonas Galdikas,has gender,male
Valerijonas Galdikas,has occupation,designer
José Pacheko,has gender,male
José Pacheko,has occupation,designer
Jacques-Henri Fauconnier,has gender,male
Jacques-Henri Fauconnier,has occupation,designer
Marco Costantini,has gender,male
Marco Costantini,has occupation,designer
Giovanni Zanobi Weber,has gender,male
Giovanni Zanobi Weber,has occupation,designer
Barna Holló,has gender,male
Barna Holló,has occupation,designer
Johannes Lutma,has gender,male
Johannes Lutma,has occupation,designer
Claes Corneliszoon Moeyaert,has gender,male
Claes Corneliszoon Moeyaert,has occupation,designer
Jost Amman,has gender,male
Jost Amman,has occupation,designer
Martin Hrdina,has gender,male
Martin Hrdina,has occupation,designer
Pieter Feddes van Harlingen,has gender,male
Pieter Feddes van Harlingen,has occupation,designer
Adolf Schröter,has gender,male
Adolf Schröter,has occupation,designer
Alan Rickman,has gender,male
Alan Rickman,has occupation,designer
Matthias Klemm,has gender,male
Matthias Klemm,has occupation,designer
Philip Rollos,has gender,male
Philip Rollos,has occupation,designer
Johann Georg Herkommer,has gender,male
Johann Georg Herkommer,has occupation,designer
Martin Cheney,has gender,male
Martin Cheney,has occupation,designer
Christer Hellmark,has gender,male
Christer Hellmark,has occupation,designer
Henri Dropsy,has gender,male
Henri Dropsy,has occupation,designer
Arvid Castman,has gender,male
Arvid Castman,has occupation,designer
Johannes Talmre,has gender,male
Johannes Talmre,has occupation,designer
Johann Gottfried Möring,has gender,male
Johann Gottfried Möring,has occupation,designer
José María Cruz Novillo,has gender,male
José María Cruz Novillo,has occupation,designer
Albert Holl,has gender,male
Albert Holl,has occupation,designer
Eduard Hoffmann,has gender,male
Eduard Hoffmann,has occupation,designer
Frants Dragsted,has gender,male
Frants Dragsted,has occupation,designer
Reinhold Luger,has gender,male
Reinhold Luger,has occupation,designer
John Henry Le Keux,has gender,male
John Henry Le Keux,has occupation,designer
Anton Kanka,has gender,male
Anton Kanka,has occupation,designer
Marcello Minotto,has gender,male
Marcello Minotto,has occupation,designer
Francesco Pozzi,has gender,male
Francesco Pozzi,has occupation,designer
Jiří Rathouský,has gender,male
Jiří Rathouský,has occupation,designer
Karl Magnus Mellgren,has gender,male
Karl Magnus Mellgren,has occupation,designer
J. T. Wedgwood,has gender,male
J. T. Wedgwood,has occupation,designer
Anne Desmet,has gender,female
Anne Desmet,has occupation,designer
Maria Hofker-Rueter,has gender,female
Maria Hofker-Rueter,has occupation,designer
Ferol Sibley Warthen,has gender,female
Ferol Sibley Warthen,has occupation,designer
Patricia Domingues,has gender,female
Patricia Domingues,has occupation,designer
Marian Bantjes,has gender,female
Marian Bantjes,has occupation,designer
Cato Berlage,has gender,female
Cato Berlage,has occupation,designer
Margarete Pausinger,has gender,female
Margarete Pausinger,has occupation,designer
Hanne Kvist,has gender,female
Hanne Kvist,has occupation,designer
Sarah Micklem,has gender,female
Sarah Micklem,has occupation,designer
Emilie Martine van Walree,has gender,female
Emilie Martine van Walree,has occupation,designer
Patricia Saunders,has gender,female
Patricia Saunders,has occupation,designer
Jana Dolanská Hrachová,has gender,female
Jana Dolanská Hrachová,has occupation,designer
Glenna Goodacre,has gender,female
Glenna Goodacre,has occupation,designer
J.P. van der Does,has gender,female
J.P. van der Does,has occupation,designer
Randi Knapstad,has gender,female
Randi Knapstad,has occupation,designer
Paulina Matosek,has gender,female
Paulina Matosek,has occupation,designer
Nel van der Chijs,has gender,female
Nel van der Chijs,has occupation,designer
Dóra Keresztes,has gender,female
Dóra Keresztes,has occupation,designer
Pilvi Ojamaa,has gender,female
Pilvi Ojamaa,has occupation,designer
Pierrette Lambert,has gender,female
Pierrette Lambert,has occupation,designer
Lina Vila,has gender,female
Lina Vila,has occupation,designer
Etelka Lukáts Băiași,has gender,female
Etelka Lukáts Băiași,has occupation,designer
Dorrit Dekk,has gender,female
Dorrit Dekk,has occupation,designer
Kristel Braunius,has gender,female
Kristel Braunius,has occupation,designer
Viola Berki,has gender,female
Viola Berki,has occupation,designer
Lorraine Wild,has gender,female
Lorraine Wild,has occupation,designer
Vivian E. Browne,has gender,female
Vivian E. Browne,has occupation,designer
Eli Anita Henriksen,has gender,female
Eli Anita Henriksen,has occupation,designer
Debbie Millman,has gender,female
Debbie Millman,has occupation,designer
Angelika Brennecke,has gender,female
Angelika Brennecke,has occupation,designer
Ildikó S. Horváth,has gender,female
Ildikó S. Horváth,has occupation,designer
Marcela Romero,has gender,female
Marcela Romero,has occupation,designer
Agnes Nanogak,has gender,female
Agnes Nanogak,has occupation,designer
Margaretha Reichardt,has gender,female
Margaretha Reichardt,has occupation,designer
Miriam Sharlin,has gender,female
Miriam Sharlin,has occupation,designer
Chiara Berti Mantellassi,has gender,female
Chiara Berti Mantellassi,has occupation,designer
Marija Biržiškaitė,has gender,female
Marija Biržiškaitė,has occupation,designer
Agnes Miski Török,has gender,female
Agnes Miski Török,has occupation,designer
Magdalena Arasanz,has gender,female
Magdalena Arasanz,has occupation,designer
Gaëlle Royer,has gender,female
Gaëlle Royer,has occupation,designer
Barbara Stauffacher Solomon,has gender,female
Barbara Stauffacher Solomon,has occupation,designer
Petra Knyrim,has gender,female
Petra Knyrim,has occupation,designer
Eva Švankmajerová,has gender,female
Eva Švankmajerová,has occupation,designer
Lies Ros,has gender,female
Lies Ros,has occupation,designer
Isu Taeko,has gender,female
Isu Taeko,has occupation,designer
Susan Schneider,has gender,female
Susan Schneider,has occupation,designer
Ursula Dietz,has gender,female
Ursula Dietz,has occupation,designer
Jeanette Kossmann,has gender,female
Jeanette Kossmann,has occupation,designer
Geneviève Asse,has gender,female
Geneviève Asse,has occupation,designer
Laureen Harper,has gender,female
Laureen Harper,has occupation,designer
Imola Ábrahám,has gender,female
Imola Ábrahám,has occupation,designer
Zuzana Čížková,has gender,female
Zuzana Čížková,has occupation,designer
Shuchita Grover,has gender,female
Shuchita Grover,has occupation,designer
Mirta Toledo,has gender,female
Mirta Toledo,has occupation,designer
Leontine Szeemann,has gender,female
Leontine Szeemann,has occupation,designer
Q11358839,has gender,female
Q11358839,has occupation,designer
Maisoon Al Saleh,has gender,female
Maisoon Al Saleh,has occupation,designer
Martha deMey Clow,has gender,female
Martha deMey Clow,has occupation,designer
Viccentia,has gender,female
Viccentia,has occupation,designer
Elvira Gascón,has gender,female
Elvira Gascón,has occupation,designer
Christiane Jausserand,has gender,female
Christiane Jausserand,has occupation,designer
Tanja Selzer,has gender,female
Tanja Selzer,has occupation,designer
Gizi Szegő,has gender,female
Gizi Szegő,has occupation,designer
Mathilde Flöglová,has gender,female
Mathilde Flöglová,has occupation,designer
Marget Larsen,has gender,female
Marget Larsen,has occupation,designer
Maria Rosa Ventós,has gender,female
Maria Rosa Ventós,has occupation,designer
Eileen Evans,has gender,female
Eileen Evans,has occupation,designer
Toni Miserachs,has gender,female
Toni Miserachs,has occupation,designer
Jitka Calabová,has gender,female
Jitka Calabová,has occupation,designer
Jennifer Morla,has gender,female
Jennifer Morla,has occupation,designer
Lívia Rusz,has gender,female
Lívia Rusz,has occupation,designer
Joanna Hardy,has gender,female
Joanna Hardy,has occupation,designer
Elena Novoselova,has gender,female
Elena Novoselova,has occupation,designer
Lisa Huang,has gender,female
Lisa Huang,has occupation,designer
Janene Higgins,has gender,female
Janene Higgins,has occupation,designer
Meredith Davis,has gender,female
Meredith Davis,has occupation,designer
Ninthe de vries,has gender,female
Ninthe de vries,has occupation,designer
Ágnes Fedor,has gender,female
Ágnes Fedor,has occupation,designer
Elisabeth Holder,has gender,female
Elisabeth Holder,has occupation,designer
Marike Stokker,has gender,female
Marike Stokker,has occupation,designer
Annick Giroux,has gender,female
Annick Giroux,has occupation,designer
Noopur Choksi,has gender,female
Noopur Choksi,has occupation,designer
EE Storey,has gender,female
EE Storey,has occupation,designer
Lili Sohn,has gender,female
Lili Sohn,has occupation,designer
Jessica Hische,has gender,female
Jessica Hische,has occupation,designer
Theda Jacoba Olsen,has gender,female
Theda Jacoba Olsen,has occupation,designer
Szereday Ilona,has gender,female
Szereday Ilona,has occupation,designer
Suzie Frankfurt,has gender,female
Suzie Frankfurt,has occupation,designer
Marie Kapretz,has gender,female
Marie Kapretz,has occupation,designer
Margaretha Oudhof,has gender,female
Margaretha Oudhof,has occupation,designer
Shirley Paes Leme,has gender,female
Shirley Paes Leme,has occupation,designer
Nina Lykke,has gender,female
Nina Lykke,has occupation,designer
Clara Möller-Coburg,has gender,female
Clara Möller-Coburg,has occupation,designer
Erika John,has gender,female
Erika John,has occupation,designer
Asami Tatsuzawa,has gender,female
Asami Tatsuzawa,has occupation,designer
Coaner Codina,has gender,female
Coaner Codina,has occupation,designer
Alice Horodisch-Garnmann,has gender,female
Alice Horodisch-Garnmann,has occupation,designer
Alessandra Comini,has gender,female
Alessandra Comini,has occupation,designer
Claire Buffie,has gender,female
Claire Buffie,has occupation,designer
Vanessa Tiemeier,has gender,female
Vanessa Tiemeier,has occupation,designer
Zinhor Nasri,has gender,male
Zinhor Nasri,has occupation,developer
Pavel Mžourek,has gender,male
Pavel Mžourek,has occupation,developer
Dmitry Lozinsky,has gender,male
Dmitry Lozinsky,has occupation,developer
Shawn Bayern,has gender,male
Shawn Bayern,has occupation,developer
Peter Oliphant,has gender,male
Peter Oliphant,has occupation,developer
Xavier Leroy,has gender,male
Xavier Leroy,has occupation,developer
James Gross,has gender,male
James Gross,has occupation,developer
Erkin Khidirov,has gender,male
Erkin Khidirov,has occupation,developer
Marek Gayer,has gender,male
Marek Gayer,has occupation,developer
Sébastien Conejo,has gender,male
Sébastien Conejo,has occupation,developer
Andrew John Hughes,has gender,male
Andrew John Hughes,has occupation,developer
David Wilson,has gender,male
David Wilson,has occupation,developer
Lentin Joseph,has gender,male
Lentin Joseph,has occupation,developer
Ben Elliston,has gender,male
Ben Elliston,has occupation,developer
Seumas McNally,has gender,male
Seumas McNally,has occupation,developer
Thibaut Hanson,has gender,male
Thibaut Hanson,has occupation,developer
Morten Brenna,has gender,male
Morten Brenna,has occupation,developer
Bakari Mustafa,has gender,male
Bakari Mustafa,has occupation,developer
James Hare,has gender,male
James Hare,has occupation,developer
Miroslav Fídler,has gender,male
Miroslav Fídler,has occupation,developer
Thomas Pettit,has gender,male
Thomas Pettit,has occupation,developer
Nikhil Buduma,has gender,male
Nikhil Buduma,has occupation,developer
Roger Lee,has gender,male
Roger Lee,has occupation,developer
Pavel Roubal,has gender,male
Pavel Roubal,has occupation,developer
Vlastimil Vávrů,has gender,male
Vlastimil Vávrů,has occupation,developer
Ivo Martiník,has gender,male
Ivo Martiník,has occupation,developer
Rob Scrimger,has gender,male
Rob Scrimger,has occupation,developer
Geoff Crammond,has gender,male
Geoff Crammond,has occupation,developer
Róbert Oláh-Gál,has gender,male
Róbert Oláh-Gál,has occupation,developer
Bram Moolenaar,has gender,male
Bram Moolenaar,has occupation,developer
Andrew Troelsen,has gender,male
Andrew Troelsen,has occupation,developer
Steve Russell,has gender,male
Steve Russell,has occupation,developer
Zbigniew Bronk,has gender,male
Zbigniew Bronk,has occupation,developer
