subject,relation,object
Edmond Henri Becker,has occupation,designer
Lewis McGuffie,has gender,male
Lewis McGuffie,has occupation,designer
Zoltán Lenkey,has gender,male
Zoltán Lenkey,has occupation,designer
James Victore,has gender,male
James Victore,has occupation,designer
Wim Wagemans,has gender,male
Wim Wagemans,has occupation,designer
Cornelis Coning,has gender,male
Cornelis Coning,has occupation,designer
Adrián Balseca,has gender,male
Adrián Balseca,has occupation,designer
Daniel Dietrich,has gender,male
Daniel Dietrich,has occupation,designer
Nicolas Schencker,has gender,male
Nicolas Schencker,has occupation,designer
Jean-Valentin Morel,has gender,male
Jean-Valentin Morel,has occupation,designer
Johann Christoph Seutter,has gender,male
Johann Christoph Seutter,has occupation,designer
John Gadsby Chapman,has gender,male
John Gadsby Chapman,has occupation,designer
Zoltán Ferencz,has gender,male
Zoltán Ferencz,has occupation,designer
Francesco Caramora,has gender,male
Francesco Caramora,has occupation,designer
Etienne Claude Voysard,has gender,male
Etienne Claude Voysard,has occupation,designer
Sebastiano Bianchi,has gender,male
Sebastiano Bianchi,has occupation,designer
Simon François Ravenet,has gender,male
Simon François Ravenet,has occupation,designer
Antoine Augereau,has gender,male
Antoine Augereau,has occupation,designer
Q12165703,has gender,male
Q12165703,has occupation,designer
Rob Keller,has gender,male
Rob Keller,has occupation,designer
George Him,has gender,male
George Him,has occupation,designer
Kostas Bartsokas,has gender,male
Kostas Bartsokas,has occupation,designer
Frank Heine,has gender,male
Frank Heine,has occupation,designer
László Kazár,has gender,male
László Kazár,has occupation,designer
Niklas Sundin,has gender,male
Niklas Sundin,has occupation,designer
Pierre de Loisy,has gender,male
Pierre de Loisy,has occupation,designer
Aubrey Powell,has gender,male
Aubrey Powell,has occupation,designer
Jan Pruski,has gender,male
Jan Pruski,has occupation,designer
Bernhard Witte,has gender,male
Bernhard Witte,has occupation,designer
Antonín Pucherna,has gender,male
Antonín Pucherna,has occupation,designer
Q25396296,has gender,male
Q25396296,has occupation,designer
Valerijonas Galdikas,has gender,male
Valerijonas Galdikas,has occupation,designer
José Pacheko,has gender,male
José Pacheko,has occupation,designer
Jacques-Henri Fauconnier,has gender,male
Jacques-Henri Fauconnier,has occupation,designer
Marco Costantini,has gender,male
Marco Costantini,has occupation,designer
Giovanni Zanobi Weber,has gender,male
Giovanni Zanobi Weber,has occupation,designer
Barna Holló,has gender,male
Barna Holló,has occupation,designer
Johannes Lutma,has gender,male
Johannes Lutma,has occupation,designer
Claes Corneliszoon Moeyaert,has gender,male
Claes Corneliszoon Moeyaert,has occupation,designer
Jost Amman,has gender,male
Jost Amman,has occupation,designer
Martin Hrdina,has gender,male
Martin Hrdina,has occupation,designer
Pieter Feddes van Harlingen,has gender,male
Pieter Feddes van Harlingen,has occupation,designer
Adolf Schröter,has gender,male
Adolf Schröter,has occupation,designer
Alan Rickman,has gender,male
Alan Rickman,has occupation,designer
Matthias Klemm,has gender,male
Matthias Klemm,has occupation,designer
Philip Rollos,has gender,male
Philip Rollos,has occupation,designer
Johann Georg Herkommer,has gender,male
Johann Georg Herkommer,has occupation,designer
Martin Cheney,has gender,male
Martin Cheney,has occupation,designer
Christer Hellmark,has gender,male
Christer Hellmark,has occupation,designer
Henri Dropsy,has gender,male
Henri Dropsy,has occupation,designer
Arvid Castman,has gender,male
Arvid Castman,has occupation,designer
Johannes Talmre,has gender,male
Johannes Talmre,has occupation,designer
Johann Gottfried Möring,has gender,male
Johann Gottfried Möring,has occupation,designer
José María Cruz Novillo,has gender,male
José María Cruz Novillo,has occupation,designer
Anne Desmet,has gender,female
Anne Desmet,has occupation,designer
Maria Hofker-Rueter,has gender,female
Maria Hofker-Rueter,has occupation,designer
Ferol Sibley Warthen,has gender,female
Ferol Sibley Warthen,has occupation,designer
Patricia Domingues,has gender,female
Patricia Domingues,has occupation,designer
Marian Bantjes,has gender,female
Marian Bantjes,has occupation,designer
Cato Berlage,has gender,female
Cato Berlage,has occupation,designer
Margarete Pausinger,has gender,female
Margarete Pausinger,has occupation,designer
Hanne Kvist,has gender,female
Hanne Kvist,has occupation,designer
Sarah Micklem,has gender,female
Sarah Micklem,has occupation,designer
Emilie Martine van Walree,has gender,female
Emilie Martine van Walree,has occupation,designer
Patricia Saunders,has gender,female
Patricia Saunders,has occupation,designer
Zinhor Nasri,has gender,male
Zinhor Nasri,has occupation,developer
Pavel Mžourek,has gender,male
Pavel Mžourek,has occupation,developer
Dmitry Lozinsky,has gender,male
Dmitry Lozinsky,has occupation,developer
Shawn Bayern,has gender,male
Shawn Bayern,has occupation,developer
Peter Oliphant,has gender,male
Peter Oliphant,has occupation,developer
Xavier Leroy,has gender,male
Xavier Leroy,has occupation,developer
James Gross,has gender,male
James Gross,has occupation,developer
Erkin Khidirov,has gender,male
Erkin Khidirov,has occupation,developer
Marek Gayer,has gender,male
Marek Gayer,has occupation,developer
Sébastien Conejo,has gender,male
Sébastien Conejo,has occupation,developer
Andrew John Hughes,has gender,male
Andrew John Hughes,has occupation,developer
David Wilson,has gender,male
David Wilson,has occupation,developer
Lentin Joseph,has gender,male
Lentin Joseph,has occupation,developer
Ben Elliston,has gender,male
Ben Elliston,has occupation,developer
Seumas McNally,has gender,male
Seumas McNally,has occupation,developer
Thibaut Hanson,has gender,male
Thibaut Hanson,has occupation,developer
Morten Brenna,has gender,male
Morten Brenna,has occupation,developer
Bakari Mustafa,has gender,male
Bakari Mustafa,has occupation,developer
James Hare,has gender,male
James Hare,has occupation,developer
Miroslav Fídler,has gender,male
Miroslav Fídler,has occupation,developer
Thomas Pettit,has gender,male
Thomas Pettit,has occupation,developer
Nikhil Buduma,has gender,male
Nikhil Buduma,has occupation,developer
Roger Lee,has gender,male
Roger Lee,has occupation,developer
Pavel Roubal,has gender,male
Pavel Roubal,has occupation,developer
Vlastimil Vávrů,has gender,male
Vlastimil Vávrů,has occupation,developer
Ivo Martiník,has gender,male
Ivo Martiník,has occupation,developer
Rob Scrimger,has gender,male
Rob Scrimger,has occupation,developer
Geoff Crammond,has gender,male
Geoff Crammond,has occupation,developer
Róbert Oláh-Gál,has gender,male
Róbert Oláh-Gál,has occupation,developer
Bram Moolenaar,has gender,male
Bram Moolenaar,has occupation,developer
Andrew Troelsen,has gender,male
Andrew Troelsen,has occupation,developer
Steve Russell,has gender,male
Steve Russell,has occupation,developer
Zbigniew Bronk,has gender,male
Zbigniew Bronk,has occupation,developer
Mateusz Kijowski,has gender,male
Mateusz Kijowski,has occupation,developer
Q111820595,has gender,male
Q111820595,has occupation,developer
Wallace Batista,has gender,male
Wallace Batista,has occupation,developer
Roger Hui,has gender,male
Roger Hui,has occupation,developer
Ryan W. Sinnet,has gender,male
Ryan W. Sinnet,has occupation,developer
Steven McGeady,has gender,male
Steven McGeady,has occupation,developer
Wojciech Sawicki,has gender,male
Wojciech Sawicki,has occupation,developer
Petr Staša,has gender,male
Petr Staša,has occupation,developer
Michael J. Lister,has gender,male
Michael J. Lister,has occupation,developer
David Beer,has gender,male
David Beer,has occupation,developer
Q19916199,has gender,male
Q19916199,has occupation,developer
Andrew Kay,has gender,male
Andrew Kay,has occupation,developer
Allen H. Cogbill,has gender,male
Allen H. Cogbill,has occupation,developer
Abiola Paterne Chokki,has gender,male
Abiola Paterne Chokki,has occupation,developer
Chris Yates,has gender,male
Chris Yates,has occupation,developer
Seun Osewa,has gender,male
Seun Osewa,has occupation,developer
Esdras Buelvas,has gender,male
Esdras Buelvas,has occupation,developer
Dario d’Ambra,has gender,male
Dario d’Ambra,has occupation,developer
Frying Pan,has gender,male
Frying Pan,has occupation,developer
Masaki Ukyo,has gender,male
Masaki Ukyo,has occupation,developer
Gary B. Shelly,has gender,male
Gary B. Shelly,has occupation,developer
Ainun Najib,has gender,male
Ainun Najib,has occupation,developer
Q106600350,has gender,male
Q106600350,has occupation,developer
Jason Laster,has gender,male
Jason Laster,has occupation,developer
Eben Moglen,has gender,male
Eben Moglen,has occupation,developer
Dmitry Kryukov,has gender,male
Dmitry Kryukov,has occupation,developer
Dick Grune,has gender,male
Dick Grune,has occupation,developer
Leon Hartwig,has gender,male
Leon Hartwig,has occupation,developer
Blasco Bonito,has gender,male
Blasco Bonito,has occupation,developer
Lars Vandenbergh,has gender,male
Lars Vandenbergh,has occupation,developer
Andrew Stern,has gender,male
Andrew Stern,has occupation,developer
Zhengzhe Wu,has gender,male
Zhengzhe Wu,has occupation,developer
Geoff Russell,has gender,male
Geoff Russell,has occupation,developer
Daniel Nunes,has gender,male
Daniel Nunes,has occupation,developer
Erik Norrman,has gender,male
Erik Norrman,has occupation,developer
Sakthivel Aruljothi,has gender,male
Sakthivel Aruljothi,has occupation,developer
Jay Fenlason,has gender,male
Jay Fenlason,has occupation,developer
Kamil Gregůrek,has gender,male
Kamil Gregůrek,has occupation,developer
Theo de Raadt,has gender,male
Theo de Raadt,has occupation,developer
Robert Watson,has gender,male
Robert Watson,has occupation,developer
Perttu Ahola,has gender,male
Perttu Ahola,has occupation,developer
John Whitney,has gender,male
John Whitney,has occupation,developer
Andrew Kelley,has gender,male
Andrew Kelley,has occupation,developer
Wilhelm Sabri Hoffmann,has gender,male
Wilhelm Sabri Hoffmann,has occupation,developer
David Martí,has gender,male
David Martí,has occupation,developer
Jiří Ardielli,has gender,male
Jiří Ardielli,has occupation,developer
Václav Benda,has gender,male
Václav Benda,has occupation,developer
Aditya Jagdhane,has gender,male
Aditya Jagdhane,has occupation,developer
Jan Nieuwenhuizen,has gender,male
Jan Nieuwenhuizen,has occupation,developer
Michael Osinski,has gender,male
Michael Osinski,has occupation,developer
Saivan,has gender,male
Saivan,has occupation,developer
Hurtle Lupton,has gender,male
Hurtle Lupton,has occupation,developer
Dawit Birhanu,has gender,male
Dawit Birhanu,has occupation,developer
Dan Sullivan,has gender,male
Dan Sullivan,has occupation,developer
David Kimmel,has gender,male
David Kimmel,has occupation,developer
Chuck Forsberg,has gender,male
Chuck Forsberg,has occupation,developer
Anatol Khinevich,has gender,male
Anatol Khinevich,has occupation,developer
Mark L. Chambers,has gender,male
Mark L. Chambers,has occupation,developer
Arielle Gordon,has gender,female
Arielle Gordon,has occupation,developer
Brigit Lichtenegger,has gender,female
Brigit Lichtenegger,has occupation,developer
Line Arlien-Søborg,has gender,female
Line Arlien-Søborg,has occupation,developer
Diana Gutman,has gender,female
Diana Gutman,has occupation,developer
Q106764460,has gender,female
Q106764460,has occupation,developer
Ann Hardy,has gender,female
Ann Hardy,has occupation,developer
Q110646264,has gender,female
Q110646264,has occupation,developer
Carolyn Taylor,has gender,female
Carolyn Taylor,has occupation,developer
Meghan Cross,has gender,female
Meghan Cross,has occupation,developer
Sven Verbrugge,has gender,male
Sven Verbrugge,has occupation,driver
Thomas Bieberbach,has gender,male
Thomas Bieberbach,has occupation,driver
Q60987228,has gender,male
Q60987228,has occupation,driver
Richard Hofmann,has gender,male
Richard Hofmann,has occupation,driver
Edward John Morrison,has gender,male
Edward John Morrison,has occupation,driver
Takashi Toda,has gender,male
Takashi Toda,has occupation,driver
Sergey Agapov,has gender,male
Sergey Agapov,has occupation,driver
Magnus Karlsson,has gender,male
Magnus Karlsson,has occupation,driver
Dmitry Komar,has gender,male
Dmitry Komar,has occupation,driver
Štefan Svitko,has gender,male
Štefan Svitko,has occupation,driver
Brian Morrison,has gender,male
Brian Morrison,has occupation,driver
Roberto Rolfo,has gender,male
Roberto Rolfo,has occupation,driver
Antoine Antignac,has gender,male
Antoine Antignac,has occupation,driver
Edward Mazur,has gender,male
Edward Mazur,has occupation,driver
Wolfgang Lahoda,has gender,male
Wolfgang Lahoda,has occupation,driver
Ron Nelson,has gender,male
Ron Nelson,has occupation,driver
Akira Komuro,has gender,male
Akira Komuro,has occupation,driver
Ernie Roccio,has gender,male
Ernie Roccio,has occupation,driver
Q15065384,has gender,male
Q15065384,has occupation,driver
Ángel García,has gender,male
Ángel García,has occupation,driver
Nobuyuki Matsumoto,has gender,male
Nobuyuki Matsumoto,has occupation,driver
Pierfranco Muraglia,has gender,male
Pierfranco Muraglia,has occupation,driver
Émile Louis,has gender,male
Émile Louis,has occupation,driver
Bert Harkins,has gender,male
Bert Harkins,has occupation,driver
Ivan Lazzarini,has gender,male
Ivan Lazzarini,has occupation,driver
Bolesław Proch,has gender,male
Bolesław Proch,has occupation,driver
Nico Joannidis,has gender,male
Nico Joannidis,has occupation,driver
Jonathan Lodge,has gender,male
Jonathan Lodge,has occupation,driver
Takeshi Tsujimura,has gender,male
Takeshi Tsujimura,has occupation,driver
Andrzej Wyglenda,has gender,male
Andrzej Wyglenda,has occupation,driver
Pyotr Vdovin,has gender,male
Pyotr Vdovin,has occupation,driver
Antonín Kasper,has gender,male
