subject,relation,object
Francis Monnier,has gender,male
Francis Monnier,has occupation,counselor
Francisco Javier Cabrera Velasco,has gender,male
Francisco Javier Cabrera Velasco,has occupation,counselor
Joseph De Saegher,has gender,male
Joseph De Saegher,has occupation,counselor
Victor Dooms,has gender,male
Victor Dooms,has occupation,counselor
Alfons De Rooy,has gender,male
Alfons De Rooy,has occupation,counselor
Josephus Van Schoubroeck,has gender,male
Josephus Van Schoubroeck,has occupation,counselor
Jan Puttemans,has gender,male
Jan Puttemans,has occupation,counselor
Jacobus Loncin,has gender,male
Jacobus Loncin,has occupation,counselor
Joannes Batkin,has gender,male
Joannes Batkin,has occupation,counselor
André Caron,has gender,male
André Caron,has occupation,counselor
Gerardus Beniest,has gender,male
Gerardus Beniest,has occupation,counselor
Alphonsus Verayt,has gender,male
Alphonsus Verayt,has occupation,counselor
Philippe Van Humbeeck,has gender,male
Philippe Van Humbeeck,has occupation,counselor
Ludovicus Maes,has gender,male
Ludovicus Maes,has occupation,counselor
Charles Van Noten,has gender,male
Charles Van Noten,has occupation,counselor
Paul Marchal,has gender,male
Paul Marchal,has occupation,counselor
Lodewijk De Bruyn,has gender,male
Lodewijk De Bruyn,has occupation,counselor
Jacobus Diels,has gender,male
Jacobus Diels,has occupation,counselor
Philippe Paré,has gender,male
Philippe Paré,has occupation,counselor
Petrus Lavaerts,has gender,male
Petrus Lavaerts,has occupation,counselor
Joannes Van der Auwera,has gender,male
Joannes Van der Auwera,has occupation,counselor
Denis Smeur,has gender,male
Denis Smeur,has occupation,counselor
Jean-Baptiste Van Calster,has gender,male
Jean-Baptiste Van Calster,has occupation,counselor
Petrus Vereerbruggen,has gender,male
Petrus Vereerbruggen,has occupation,counselor
Joannes Truyens,has gender,male
Joannes Truyens,has occupation,counselor
Kent C. Myers,has gender,male
Kent C. Myers,has occupation,counselor
Ludovicus Dillen,has gender,male
Ludovicus Dillen,has occupation,counselor
Jozef Van den Broeck,has gender,male
Jozef Van den Broeck,has occupation,counselor
Claus-Peter Röh,has gender,male
Claus-Peter Röh,has occupation,counselor
Balthasar Adelmann,has gender,male
Balthasar Adelmann,has occupation,counselor
Jan Coremans,has gender,male
Jan Coremans,has occupation,counselor
Adrien Ruymaekers,has gender,male
Adrien Ruymaekers,has occupation,counselor
Jozef Van Hoeydonck,has gender,male
Jozef Van Hoeydonck,has occupation,counselor
Petrus Swinnen,has gender,male
Petrus Swinnen,has occupation,counselor
Petrus Bernaerts,has gender,male
Petrus Bernaerts,has occupation,counselor
Joseph Reyntens,has gender,male
Joseph Reyntens,has occupation,counselor
Chris Gonzalez,has gender,male
Chris Gonzalez,has occupation,counselor
Aubrey W. Young,has gender,male
Aubrey W. Young,has occupation,counselor
Albert Cardijn,has gender,male
Albert Cardijn,has occupation,counselor
Henricus Nihoul,has gender,male
Henricus Nihoul,has occupation,counselor
Henricus De Coninck,has gender,male
Henricus De Coninck,has occupation,counselor
Lucas Schickhardt,has gender,male
Lucas Schickhardt,has occupation,counselor
Edward Allan Miller,has gender,male
Edward Allan Miller,has occupation,counselor
Joannes Van den Hout,has gender,male
Joannes Van den Hout,has occupation,counselor
Joannes Jespers,has gender,male
Joannes Jespers,has occupation,counselor
Joannes Poot,has gender,male
Joannes Poot,has occupation,counselor
Jules Empis,has gender,male
Jules Empis,has occupation,counselor
Pieter Krieckemans,has gender,male
Pieter Krieckemans,has occupation,counselor
Cornelius Van den Bogaert,has gender,male
Cornelius Van den Bogaert,has occupation,counselor
Joannes Spillemaeckers,has gender,male
Joannes Spillemaeckers,has occupation,counselor
František Roháč,has gender,male
František Roháč,has occupation,counselor
Jules Rayée,has gender,male
Jules Rayée,has occupation,counselor
Emile Inghels,has gender,male
Emile Inghels,has occupation,counselor
Felix Van Beneden,has gender,male
Felix Van Beneden,has occupation,counselor
Ludovicus Van Daele,has gender,male
Ludovicus Van Daele,has occupation,counselor
Petrus Vervloet,has gender,male
Petrus Vervloet,has occupation,counselor
Edmond Pauwels,has gender,male
Edmond Pauwels,has occupation,counselor
Joannes De Keersmaecker,has gender,male
Joannes De Keersmaecker,has occupation,counselor
Petrus Sofferie,has gender,male
Petrus Sofferie,has occupation,counselor
Joannes Caluwaers,has gender,male
Joannes Caluwaers,has occupation,counselor
Terrance Burke,has gender,male
Terrance Burke,has occupation,counselor
Franz Lerse,has gender,male
Franz Lerse,has occupation,counselor
Petrus Heylaerts,has gender,male
Petrus Heylaerts,has occupation,counselor
Takis Karvelis,has gender,male
Takis Karvelis,has occupation,counselor
Derek J. Wall,has gender,male
Derek J. Wall,has occupation,counselor
Adolf Goethals,has gender,male
Adolf Goethals,has occupation,counselor
Lodewijk Philippen,has gender,male
Lodewijk Philippen,has occupation,counselor
Engelbertus Hellaert,has gender,male
Engelbertus Hellaert,has occupation,counselor
Adulphus Panis,has gender,male
Adulphus Panis,has occupation,counselor
Martin Munnelly,has gender,male
Martin Munnelly,has occupation,counselor
Jozef Van den Schoor,has gender,male
Jozef Van den Schoor,has occupation,counselor
Glen Pearsall,has gender,male
Glen Pearsall,has occupation,counselor
Carolus Truxa,has gender,male
Carolus Truxa,has occupation,counselor
Pierre-Léonard Goossens,has gender,male
Pierre-Léonard Goossens,has occupation,counselor
Martinus Stakenborghs,has gender,male
Martinus Stakenborghs,has occupation,counselor
Josephus De Beuckelaer,has gender,male
Josephus De Beuckelaer,has occupation,counselor
Paul Ducret,has gender,male
Paul Ducret,has occupation,counselor
Franciscus Lanckpaep,has gender,male
Franciscus Lanckpaep,has occupation,counselor
Katinka Floro Rodriguez,has gender,female
Katinka Floro Rodriguez,has occupation,counselor
Carolyn Wiger,has gender,female
Carolyn Wiger,has occupation,counselor
Iva Květonová,has gender,female
Iva Květonová,has occupation,counselor
Hannah Maynard Pickard,has gender,female
Hannah Maynard Pickard,has occupation,counselor
Jinny Sims,has gender,female
Jinny Sims,has occupation,counselor
Aiora Pérez de San Román Uría,has gender,female
Aiora Pérez de San Román Uría,has occupation,counselor
Susan R. Furr,has gender,female
Susan R. Furr,has occupation,counselor
Sadia Groguhé,has gender,female
Sadia Groguhé,has occupation,counselor
Jessica M. Tsang,has gender,female
Jessica M. Tsang,has occupation,counselor
Wendy Kiang-Spray,has gender,female
Wendy Kiang-Spray,has occupation,counselor
Carol Scott-Kassner,has gender,female
Carol Scott-Kassner,has occupation,counselor
Martina Stolz,has gender,female
Martina Stolz,has occupation,counselor
Milada Smutná,has gender,female
Milada Smutná,has occupation,counselor
Leslie Raymore Watson,has gender,female
Leslie Raymore Watson,has occupation,counselor
Asefach Haileselassie Reda,has gender,female
Asefach Haileselassie Reda,has occupation,counselor
Q133466437,has gender,female
Q133466437,has occupation,counselor
Susan Crozier,has gender,female
Susan Crozier,has occupation,counselor
Diane Berke,has gender,female
Diane Berke,has occupation,counselor
Lynn McCrossin,has gender,female
Lynn McCrossin,has occupation,counselor
Daphne Purves,has gender,female
Daphne Purves,has occupation,counselor
Magdolna Singer,has gender,female
Magdolna Singer,has occupation,counselor
Lipy Gloria Rozario,has gender,female
Lipy Gloria Rozario,has occupation,counselor
Kristen Berry,has gender,female
Kristen Berry,has occupation,counselor
Meira Petersen,has gender,female
Meira Petersen,has occupation,counselor
Lenka Weiglhoferová,has gender,female
Lenka Weiglhoferová,has occupation,counselor
Valerie Luna Serrels,has gender,female
Valerie Luna Serrels,has occupation,counselor
Pat Seymour,has gender,female
Pat Seymour,has occupation,counselor
Vanessa Green Allen,has gender,female
Vanessa Green Allen,has occupation,counselor
Rika Tomita,has gender,female
Rika Tomita,has occupation,counselor
Q120606896,has gender,female
Q120606896,has occupation,counselor
Gina Solomon,has gender,female
Gina Solomon,has occupation,counselor
Enuma Okoro,has gender,female
Enuma Okoro,has occupation,counselor
Marilyn Anderson Chase,has gender,female
Marilyn Anderson Chase,has occupation,counselor
Jayne Furlong,has gender,female
Jayne Furlong,has occupation,counselor
Petro Booysen,has gender,female
Petro Booysen,has occupation,counselor
Susan G. Dingle,has gender,female
Susan G. Dingle,has occupation,counselor
Shelley Murphy,has gender,female
Shelley Murphy,has occupation,counselor
Maggie Pearson,has gender,female
Maggie Pearson,has occupation,counselor
Ashley Clement,has gender,female
Ashley Clement,has occupation,counselor
Pat Koch Thaler,has gender,female
Pat Koch Thaler,has occupation,counselor
Alison Maynard Henry,has gender,female
Alison Maynard Henry,has occupation,counselor
Tereza Práglová,has gender,female
Tereza Práglová,has occupation,counselor
Alex Roberts,has gender,female
Alex Roberts,has occupation,counselor
Josephine Pete,has gender,female
Josephine Pete,has occupation,counselor
Maureen Kahima,has gender,female
Maureen Kahima,has occupation,counselor
Marie Hobzová,has gender,female
Marie Hobzová,has occupation,counselor
Gorreti B. Bamwanga,has gender,female
Gorreti B. Bamwanga,has occupation,counselor
Danielle Simonnet,has gender,female
Danielle Simonnet,has occupation,counselor
Louise Dumesnil,has gender,female
Louise Dumesnil,has occupation,counselor
Marvel Ranson Guisti,has gender,female
Marvel Ranson Guisti,has occupation,counselor
Mary Zheng,has gender,female
Mary Zheng,has occupation,counselor
Gail Reed-Barnett,has gender,female
Gail Reed-Barnett,has occupation,counselor
Ilham Nasser,has gender,female
Ilham Nasser,has occupation,counselor
Raoul Serres,has gender,male
Raoul Serres,has occupation,designer
James Pryde,has gender,male
James Pryde,has occupation,designer
Ernst Seifert,has gender,male
Ernst Seifert,has occupation,designer
Lev Kober,has gender,male
Lev Kober,has occupation,designer
Heinrich Hufnagel,has gender,male
Heinrich Hufnagel,has occupation,designer
Jean George,has gender,male
Jean George,has occupation,designer
Richard Southall,has gender,male
Richard Southall,has occupation,designer
Roman Černohous,has gender,male
Roman Černohous,has occupation,designer
Finn Sködt,has gender,male
Finn Sködt,has occupation,designer
Aart van Dobbenburgh,has gender,male
Aart van Dobbenburgh,has occupation,designer
Ben Conde,has gender,male
Ben Conde,has occupation,designer
Joseph John Skelton,has gender,male
Joseph John Skelton,has occupation,designer
Heinz Breuker,has gender,male
Heinz Breuker,has occupation,designer
Johann Heinrich Grunelius,has gender,male
Johann Heinrich Grunelius,has occupation,designer
Johann Heinrich Löffler,has gender,male
Johann Heinrich Löffler,has occupation,designer
Charles Nicolas Odiot,has gender,male
Charles Nicolas Odiot,has occupation,designer
Abraham Fellows,has gender,male
Abraham Fellows,has occupation,designer
Jan Hendrik Brom,has gender,male
Jan Hendrik Brom,has occupation,designer
Michael Okuda,has gender,male
Michael Okuda,has occupation,designer
Tariq Jakobsen,has gender,male
Tariq Jakobsen,has occupation,designer
Christian Friedrich Rudolph,has gender,male
Christian Friedrich Rudolph,has occupation,designer
Cas Oorthuys,has gender,male
Cas Oorthuys,has occupation,designer
Salomon Weininger,has gender,male
Salomon Weininger,has occupation,designer
James Brown,has gender,male
James Brown,has occupation,designer
Folke Jupiter,has gender,male
Folke Jupiter,has occupation,designer
Christian Gruber,has gender,male
Christian Gruber,has occupation,designer
Jean Frédéric Fritz,has gender,male
Jean Frédéric Fritz,has occupation,designer
Peter Cross,has gender,male
Peter Cross,has occupation,designer
Jürgen Schablitzky,has gender,male
Jürgen Schablitzky,has occupation,designer
Michael Burghers,has gender,male
Michael Burghers,has occupation,designer
Samuel Freeman,has gender,male
Samuel Freeman,has occupation,designer
Alton Kelley,has gender,male
Alton Kelley,has occupation,designer
Emilio Mantelli,has gender,male
Emilio Mantelli,has occupation,designer
Titus Nemeth,has gender,male
Titus Nemeth,has occupation,designer
Hans Henrik Wihlborg,has gender,male
Hans Henrik Wihlborg,has occupation,designer
Martin Bernigeroth,has gender,male
Martin Bernigeroth,has occupation,designer
Gustav Mårtensson,has gender,male
Gustav Mårtensson,has occupation,designer
Stefan Hattenbach,has gender,male
Stefan Hattenbach,has occupation,designer
Leo Hao,has gender,male
Leo Hao,has occupation,designer
Johannes Banfi Hunyades,has gender,male
Johannes Banfi Hunyades,has occupation,designer
Niklaus Troxler,has gender,male
Niklaus Troxler,has occupation,designer
Johann Institoris,has gender,male
Johann Institoris,has occupation,designer
Petr Babák,has gender,male
Petr Babák,has occupation,designer
Pierre Cartellier,has gender,male
Pierre Cartellier,has occupation,designer
Ferenc Balázs,has gender,male
Ferenc Balázs,has occupation,designer
Paul Baudarth,has gender,male
Paul Baudarth,has occupation,designer
Muelle,has gender,male
Muelle,has occupation,designer
Olaf Nicolai,has gender,male
Olaf Nicolai,has occupation,designer
Jules Desbois,has gender,male
Jules Desbois,has occupation,designer
Gordon House,has gender,male
Gordon House,has occupation,designer
Istvan Pal Nolipa,has gender,male
Istvan Pal Nolipa,has occupation,designer
Pio Joris,has gender,male
Pio Joris,has occupation,designer
Thomas Lejuge,has gender,male
Thomas Lejuge,has occupation,designer
Anton Eisenhoit,has gender,male
Anton Eisenhoit,has occupation,designer
Witold Romer,has gender,male
Witold Romer,has occupation,designer
Léopold Van Strydonck,has gender,male
Léopold Van Strydonck,has occupation,designer
Sverre Morken,has gender,male
Sverre Morken,has occupation,designer
Abraham Hogenberg,has gender,male
Abraham Hogenberg,has occupation,designer
Hugó Maszák,has gender,male
Hugó Maszák,has occupation,designer
James Gammon,has gender,male
James Gammon,has occupation,designer
Tom Weller,has gender,male
Tom Weller,has occupation,designer
Tetsuya Ishida,has gender,male
Tetsuya Ishida,has occupation,designer
Thomas Abiel Prior,has gender,male
Thomas Abiel Prior,has occupation,designer
Q133968846,has gender,male
Q133968846,has occupation,designer
Paulus van Vianen,has gender,male
Paulus van Vianen,has occupation,designer
Michael Rock,has gender,male
Michael Rock,has occupation,designer
Paul Kurtz,has gender,male
Paul Kurtz,has occupation,designer
Justus Oehler,has gender,male
Justus Oehler,has occupation,designer
Richard Saul Wurman,has gender,male
Richard Saul Wurman,has occupation,designer
Greg Gossel,has gender,male
