subject,relation,object
Hubert Van Genechten,has occupation,counselor
Jean Struyf,has gender,male
Jean Struyf,has occupation,counselor
Bruno Cabrillac,has gender,male
Bruno Cabrillac,has occupation,counselor
Denis Smeur,has gender,male
Denis Smeur,has occupation,counselor
Paul Marchal,has gender,male
Paul Marchal,has occupation,counselor
Juan Escoiquiz,has gender,male
Juan Escoiquiz,has occupation,counselor
Joannes Van den Hout,has gender,male
Joannes Van den Hout,has occupation,counselor
Sylvain Van Berchem,has gender,male
Sylvain Van Berchem,has occupation,counselor
Johannes Bosscha,has gender,male
Johannes Bosscha,has occupation,counselor
Joannes Lefèvre,has gender,male
Joannes Lefèvre,has occupation,counselor
Josiah Mofoluwaso Adedeji Oyinloye,has gender,male
Josiah Mofoluwaso Adedeji Oyinloye,has occupation,counselor
Félix Boucqueau,has gender,male
Félix Boucqueau,has occupation,counselor
Simon Viviers,has gender,male
Simon Viviers,has occupation,counselor
Eugenius De Bruyn,has gender,male
Eugenius De Bruyn,has occupation,counselor
Friedrich Grick,has gender,male
Friedrich Grick,has occupation,counselor
Gustave Boogaerts,has gender,male
Gustave Boogaerts,has occupation,counselor
Josephus Andries,has gender,male
Josephus Andries,has occupation,counselor
Philippus Van Stappen,has gender,male
Philippus Van Stappen,has occupation,counselor
Gulielmus Van Straelen,has gender,male
Gulielmus Van Straelen,has occupation,counselor
Joannes-Baptista Gouweloos,has gender,male
Joannes-Baptista Gouweloos,has occupation,counselor
Michal Šourek,has gender,male
Michal Šourek,has occupation,counselor
Ludovicus Cassiers,has gender,male
Ludovicus Cassiers,has occupation,counselor
Alex Clark,has gender,male
Alex Clark,has occupation,counselor
Petrus Nonckele,has gender,male
Petrus Nonckele,has occupation,counselor
Jan Puttemans,has gender,male
Jan Puttemans,has occupation,counselor
Petrus Meskens,has gender,male
Petrus Meskens,has occupation,counselor
Pierre Gérard,has gender,male
Pierre Gérard,has occupation,counselor
Engelbertus Hellaert,has gender,male
Engelbertus Hellaert,has occupation,counselor
Joannes Jeandrain,has gender,male
Joannes Jeandrain,has occupation,counselor
Joannes Leemans,has gender,male
Joannes Leemans,has occupation,counselor
Mojmír A. Beneš,has gender,male
Mojmír A. Beneš,has occupation,counselor
Aloysius Peeters,has gender,male
Aloysius Peeters,has occupation,counselor
Leopold Claerhout,has gender,male
Leopold Claerhout,has occupation,counselor
Emiel Muylle,has gender,male
Emiel Muylle,has occupation,counselor
Jacob Antheunissens,has gender,male
Jacob Antheunissens,has occupation,counselor
Peter S. Westwood,has gender,male
Peter S. Westwood,has occupation,counselor
Frans Crols,has gender,male
Frans Crols,has occupation,counselor
Henricus Goffin,has gender,male
Henricus Goffin,has occupation,counselor
Petrus Van Rosse,has gender,male
Petrus Van Rosse,has occupation,counselor
Georges Van Herwegen,has gender,male
Georges Van Herwegen,has occupation,counselor
Emilius De Dobbeleer,has gender,male
Emilius De Dobbeleer,has occupation,counselor
Peter Notz,has gender,male
Peter Notz,has occupation,counselor
Jozef Van den Broeck,has gender,male
Jozef Van den Broeck,has occupation,counselor
Francis Gaillarde,has gender,male
Francis Gaillarde,has occupation,counselor
Joannes Heuvelmans,has gender,male
Joannes Heuvelmans,has occupation,counselor
Joannes Kistemaeckers,has gender,male
Joannes Kistemaeckers,has occupation,counselor
Jacobus Van Cutsem,has gender,male
Jacobus Van Cutsem,has occupation,counselor
Jacobus De Schutter,has gender,male
Jacobus De Schutter,has occupation,counselor
Steven Hassan,has gender,male
Steven Hassan,has occupation,counselor
Josephus Van Schoubroeck,has gender,male
Josephus Van Schoubroeck,has occupation,counselor
Petrus De Herdt,has gender,male
Petrus De Herdt,has occupation,counselor
Amand Nys,has gender,male
Amand Nys,has occupation,counselor
Charles Jouseaux,has gender,male
Charles Jouseaux,has occupation,counselor
Jozef Van Hoeydonck,has gender,male
Jozef Van Hoeydonck,has occupation,counselor
Frans De Laet,has gender,male
Frans De Laet,has occupation,counselor
Mohammed Mammeri,has gender,male
Mohammed Mammeri,has occupation,counselor
Emile Van Dormael,has gender,male
Emile Van Dormael,has occupation,counselor
Jaroslav Vokoun,has gender,male
Jaroslav Vokoun,has occupation,counselor
Adam Lyons,has gender,male
Adam Lyons,has occupation,counselor
Gilles Alleaume,has gender,male
Gilles Alleaume,has occupation,counselor
Alfons De Rooy,has gender,male
Alfons De Rooy,has occupation,counselor
Bob Stevens,has gender,male
Bob Stevens,has occupation,counselor
Petrus Massart,has gender,male
Petrus Massart,has occupation,counselor
Edwardus Collon,has gender,male
Edwardus Collon,has occupation,counselor
Joannes Spillemaeckers,has gender,male
Joannes Spillemaeckers,has occupation,counselor
Michal Biháry,has gender,male
Michal Biháry,has occupation,counselor
Jan Černý,has gender,male
Jan Černý,has occupation,counselor
Carolus Fasbinder,has gender,male
Carolus Fasbinder,has occupation,counselor
Victor Dooms,has gender,male
Victor Dooms,has occupation,counselor
Florent Janssens,has gender,male
Florent Janssens,has occupation,counselor
Joannes-Baptista Du Bois,has gender,male
Joannes-Baptista Du Bois,has occupation,counselor
Kent C. Myers,has gender,male
Kent C. Myers,has occupation,counselor
Naina Athale,has gender,female
Naina Athale,has occupation,counselor
Susan Crozier,has gender,female
Susan Crozier,has occupation,counselor
Shelley Moore Capito,has gender,female
Shelley Moore Capito,has occupation,counselor
Wendy Kiang-Spray,has gender,female
Wendy Kiang-Spray,has occupation,counselor
Jayne Furlong,has gender,female
Jayne Furlong,has occupation,counselor
Alison Maynard Henry,has gender,female
Alison Maynard Henry,has occupation,counselor
Gorreti B. Bamwanga,has gender,female
Gorreti B. Bamwanga,has occupation,counselor
Julia Samuel,has gender,female
Julia Samuel,has occupation,counselor
Jaromíra Jirků,has gender,female
Jaromíra Jirků,has occupation,counselor
Beatriz de Rijke,has gender,female
Beatriz de Rijke,has occupation,counselor
Anne Davies,has gender,female
Anne Davies,has occupation,counselor
Shirleen Prasad,has gender,female
Shirleen Prasad,has occupation,counselor
Naoko Banno,has gender,female
Naoko Banno,has occupation,counselor
Marcelle Nader-Turner,has gender,female
Marcelle Nader-Turner,has occupation,counselor
Lynn McCrossin,has gender,female
Lynn McCrossin,has occupation,counselor
Loida Cruz Arroyo,has gender,female
Loida Cruz Arroyo,has occupation,counselor
Daphne Purves,has gender,female
Daphne Purves,has occupation,counselor
Ugboma Margaret,has gender,female
Ugboma Margaret,has occupation,counselor
Jeanice Caporaso,has gender,female
Jeanice Caporaso,has occupation,counselor
María del Carmen Álvarez de las Asturias Bohórquez Giráldez,has gender,female
María del Carmen Álvarez de las Asturias Bohórquez Giráldez,has occupation,counselor
Mary Whitwell Hale,has gender,female
Mary Whitwell Hale,has occupation,counselor
Susanna Pain,has gender,female
Susanna Pain,has occupation,counselor
Hannah Maynard Pickard,has gender,female
Hannah Maynard Pickard,has occupation,counselor
Ella H. Brockway Avann,has gender,female
Ella H. Brockway Avann,has occupation,counselor
Maggie Pearson,has gender,female
Maggie Pearson,has occupation,counselor
Q120597154,has gender,female
Q120597154,has occupation,counselor
Leah Randolph,has gender,female
Leah Randolph,has occupation,counselor
Kathryn A. Olsen Rudd,has gender,female
Kathryn A. Olsen Rudd,has occupation,counselor
Margaret Agee,has gender,female
Margaret Agee,has occupation,counselor
Caren Holtzman,has gender,female
Caren Holtzman,has occupation,counselor
Martina Terezie Kalábová,has gender,female
Martina Terezie Kalábová,has occupation,counselor
Katka Míková,has gender,female
Katka Míková,has occupation,counselor
Elizabeth Lutzeier,has gender,female
Elizabeth Lutzeier,has occupation,counselor
Josephine Pete,has gender,female
Josephine Pete,has occupation,counselor
Lipy Gloria Rozario,has gender,female
Lipy Gloria Rozario,has occupation,counselor
Danielle Simonnet,has gender,female
Danielle Simonnet,has occupation,counselor
Olive Zakharov,has gender,female
Olive Zakharov,has occupation,counselor
Míriam Tirado i Torras,has gender,female
Míriam Tirado i Torras,has occupation,counselor
Dani Williams,has gender,female
Dani Williams,has occupation,counselor
Jinny Sims,has gender,female
Jinny Sims,has occupation,counselor
Florence Hagins,has gender,female
Florence Hagins,has occupation,counselor
Ora Mae Lewis Martin,has gender,female
Ora Mae Lewis Martin,has occupation,counselor
Ashley Clement,has gender,female
Ashley Clement,has occupation,counselor
Tara Brascamp,has gender,female
Tara Brascamp,has occupation,counselor
Carolyn Wiger,has gender,female
Carolyn Wiger,has occupation,counselor
Elizabeth Kjellstrand Hartwig,has gender,female
Elizabeth Kjellstrand Hartwig,has occupation,counselor
Jennifer Greene-Rooks,has gender,female
Jennifer Greene-Rooks,has occupation,counselor
Ladislava Knihová,has gender,female
Ladislava Knihová,has occupation,counselor
Liza Jarrett,has gender,female
Liza Jarrett,has occupation,counselor
Marvel Ranson Guisti,has gender,female
Marvel Ranson Guisti,has occupation,counselor
Q120603096,has gender,female
Q120603096,has occupation,counselor
Aiora Pérez de San Román Uría,has gender,female
Aiora Pérez de San Román Uría,has occupation,counselor
Marie Kabátová,has gender,female
Marie Kabátová,has occupation,counselor
Xanti Schawinsky,has gender,male
Xanti Schawinsky,has occupation,designer
Carl Ernst Kropp,has gender,male
Carl Ernst Kropp,has occupation,designer
Phil Janze,has gender,male
Phil Janze,has occupation,designer
Robert Schwarz,has gender,male
Robert Schwarz,has occupation,designer
Hendricus Johannes Alexis Nieberg,has gender,male
Hendricus Johannes Alexis Nieberg,has occupation,designer
Ben Drury,has gender,male
Ben Drury,has occupation,designer
Svalte Stridbeck,has gender,male
Svalte Stridbeck,has occupation,designer
Hossein Khosrojerdi,has gender,male
Hossein Khosrojerdi,has occupation,designer
Jakob Jäger,has gender,male
Jakob Jäger,has occupation,designer
Balázs Balázs-Piri,has gender,male
Balázs Balázs-Piri,has occupation,designer
Flórián Botos,has gender,male
Flórián Botos,has occupation,designer
Tomás López Enguídanos,has gender,male
Tomás López Enguídanos,has occupation,designer
Pierre-Adrien Graillon,has gender,male
Pierre-Adrien Graillon,has occupation,designer
Wes Ball,has gender,male
Wes Ball,has occupation,designer
Sotirios Voulgaris,has gender,male
Sotirios Voulgaris,has occupation,designer
Christian Forssell,has gender,male
Christian Forssell,has occupation,designer
Moses Tobias Wetzlar,has gender,male
Moses Tobias Wetzlar,has occupation,designer
József Ferkovics,has gender,male
József Ferkovics,has occupation,designer
Ghanshyam Bodra,has gender,male
Ghanshyam Bodra,has occupation,designer
André Thévet,has gender,male
André Thévet,has occupation,designer
Jean Henri Willibrord Gomand,has gender,male
Jean Henri Willibrord Gomand,has occupation,designer
Franz Rickert,has gender,male
Franz Rickert,has occupation,designer
Fabrizio Schiavi,has gender,male
Fabrizio Schiavi,has occupation,designer
Dave McKean,has gender,male
Dave McKean,has occupation,designer
George Edward Perine,has gender,male
George Edward Perine,has occupation,designer
Kumiyo Nakai,has gender,male
Kumiyo Nakai,has occupation,designer
Hug Graf,has gender,male
Hug Graf,has occupation,designer
James Hoare,has gender,male
James Hoare,has occupation,designer
Master of the Death of the Virgin,has gender,male
Master of the Death of the Virgin,has occupation,designer
Count Franz Pocci,has gender,male
Count Franz Pocci,has occupation,designer
Karol Gwóźdź,has gender,male
Karol Gwóźdź,has occupation,designer
László Dinyés,has gender,male
László Dinyés,has occupation,designer
Milan Alexandru Florian,has gender,male
Milan Alexandru Florian,has occupation,designer
Mario Grasso,has gender,male
Mario Grasso,has occupation,designer
Hieronymus Berghauser,has gender,male
Hieronymus Berghauser,has occupation,designer
Edmond Henri Becker,has gender,male
Edmond Henri Becker,has occupation,designer
Lewis McGuffie,has gender,male
Lewis McGuffie,has occupation,designer
Zoltán Lenkey,has gender,male
Zoltán Lenkey,has occupation,designer
James Victore,has gender,male
James Victore,has occupation,designer
Wim Wagemans,has gender,male
Wim Wagemans,has occupation,designer
Cornelis Coning,has gender,male
Cornelis Coning,has occupation,designer
Adrián Balseca,has gender,male
Adrián Balseca,has occupation,designer
Daniel Dietrich,has gender,male
Daniel Dietrich,has occupation,designer
Nicolas Schencker,has gender,male
Nicolas Schencker,has occupation,designer
Jean-Valentin Morel,has gender,male
Jean-Valentin Morel,has occupation,designer
Johann Christoph Seutter,has gender,male
Johann Christoph Seutter,has occupation,designer
John Gadsby Chapman,has gender,male
John Gadsby Chapman,has occupation,designer
Zoltán Ferencz,has gender,male
Zoltán Ferencz,has occupation,designer
Francesco Caramora,has gender,male
Francesco Caramora,has occupation,designer
Etienne Claude Voysard,has gender,male
Etienne Claude Voysard,has occupation,designer
Sebastiano Bianchi,has gender,male
Sebastiano Bianchi,has occupation,designer
Simon François Ravenet,has gender,male
Simon François Ravenet,has occupation,designer
Antoine Augereau,has gender,male
Antoine Augereau,has occupation,designer
Q12165703,has gender,male
